prophecies	0.001290
chinese	0.001290
7-9:	0.001290
paul,	0.001290
fucking	0.002581
more	0.010323
barbarians	0.001290
peerless	0.001290
relaxed	0.001290
when	0.001290
wanna	0.001290
shahrazad,	0.001290
shanghai	0.003871
good!	0.001290
seriously	0.001290
wrap	0.001290
22nd	0.001290
lots	0.003871
bed	0.001290
inferno	0.001290
here	0.002581
stuff	0.001290
bet	0.001290
good?	0.001290
this	0.003871
explore	0.001290
gigs?	0.001290
writing	0.002581
hk	0.007742
wondering	0.001290
from	0.002581
was	0.012903
daway	0.001290
real	0.002581
nope	0.002581
if	0.001290
seemed	0.001290
you?	0.001290
read	0.001290
syllabus	0.001290
virgil,	0.001290
less	0.001290
shittier.	0.001290
is	0.015484
it	0.005161
standard	0.001290
afternoon	0.001290
your	0.005161
indian	0.001290
im	0.001290
hahaha	0.001290
in	0.015484
know	0.001290
time,	0.001290
looked	0.001290
cliges	0.002581
in?	0.001290
weekends?	0.001290
euripides,	0.001290
wrong	0.001290
things	0.001290
arabian	0.001290
also	0.001290
found	0.002581
stuying	0.001290
nice	0.001290
amsterdam	0.001290
its	0.005161
basically	0.001290
nature	0.001290
herodotus,	0.001290
year	0.001290
points	0.001290
place	0.001290
2:	0.001290
hmmm.	0.001290
lol	0.002581
turn	0.001290
how	0.003871
22	0.001290
neighborhood	0.001290
11-13:	0.001290
quiet	0.001290
coming	0.001290
own	0.001290
low	0.001290
underneath?	0.001290
iv)	0.001290
surprise	0.001290
realized	0.001290
we	0.001290
do,	0.001290
conversion	0.001290
god	0.001290
drunk	0.001290
next	0.001290
bells	0.001290
trendy	0.001290
run	0.002581
messages	0.001290
aspen	0.001290
worked	0.001290
(sel.)	0.007742
dude,	0.001290
later	0.001290
boss	0.001290
introduction:	0.001290
back	0.001290
come	0.002581
learning	0.001290
phaedrus	0.001290
um	0.001290
really?	0.001290
23-25:	0.001290
foundation:	0.001290
weeks	0.001290
up	0.005161
16-18:	0.001290
plato,	0.001290
dude!	0.001290
rmnp,	0.001290
hmm	0.001290
assigned?	0.001290
down	0.001290
to	0.014194
both	0.002581
misers	0.001290
half	0.001290
good	0.001290
science	0.001290
after	0.002581
closest	0.001290
hipster/terrace	0.001290
document.	0.001290
so	0.007742
sleepy.	0.001290
gone	0.001290
fun	0.002581
liking	0.001290
james	0.001290
that	0.011613
21-23:	0.001290
gon	0.001290
cash	0.001290
though.	0.001290
class,	0.001290
class.	0.001290
though,	0.002581
got	0.003871
song	0.001290
can	0.001290
onerous	0.001290
about	0.002581
well	0.001290
recommended.	0.001290
shut	0.001290
gotta	0.001290
workin	0.001290
too	0.001290
sounds	0.001290
work)	0.001290
30-oct.	0.001290
4-6:	0.001290
shower.	0.001290
you	0.018065
greeks	0.001290
grail	0.001290
read,	0.001290
18-20:	0.001290
tension	0.001290
out	0.001290
very	0.001290
til	0.001290
ahahaha	0.002581
for	0.016774
feels	0.001290
house	0.001290
people	0.002581
went	0.001290
ugh.	0.001290
are	0.005161
can't	0.001290
list.	0.001290
2-4:	0.001290
essay	0.001290
nights	0.001290
odysseus,	0.001290
yourself	0.001290
spending	0.001290
interning	0.001290
parzifal	0.001290
did	0.001290
up,	0.001290
ahhh,	0.001290
exile	0.001290
like	0.006452
many	0.001290
not	0.002581
huge	0.001290
solid	0.001290
haven't	0.001290
grown	0.001290
start	0.001290
dante,	0.001290
rmnp	0.001290
shit	0.003871
some	0.002581
outside	0.001290
a-	0.001290
sinbad	0.001290
self	0.001290
king	0.001290
trying	0.001290
yuppie	0.001290
augustine,	0.001290
just	0.005161
shanghai,	0.001290
shanghai.	0.001290
guy	0.001290
tedious	0.001290
should	0.001290
homer,	0.001290
really	0.001290
fall	0.001290
perceval	0.001290
translating	0.001290
but	0.007742
reading	0.002581
send	0.001290
bacchae	0.001290
sept.	0.005161
mask	0.001290
little	0.005161
actually,	0.001290
though	0.001290
turned	0.001290
reading:	0.001290
commute	0.001290
gym	0.001290
confessions	0.001290
work	0.009032
goes	0.001290
rough	0.001290
sextual	0.001290
why?	0.001290
ahaha	0.001290
program	0.001290
even	0.001290
rest	0.001290
online;	0.001290
dancing	0.001290
allegory	0.001290
have	0.005161
one	0.003871
pretty	0.006452
girl	0.001290
von	0.001290
responsbilityless	0.001290
readings	0.001290
wow.	0.001290
august	0.002581
perfect	0.001290
crowd	0.001290
depressingly	0.001290
admission,	0.001290
with	0.001290
on?	0.001290
sick.	0.001290
the	0.040000
inheritance	0.001290
around	0.001290
versions	0.001290
dude	0.002581
book	0.002581
summer	0.001290
25:	0.001290
